id,n,mean,std,var
D2013.10.15_S0850_I141_5,300,-0.01718562112758761,0.2520015426063574,0.06350477747598376
D2013.10.15_S0850_I141_6,300,0.014644514409837243,0.7349013274868452,0.5400799611419274
D2013.10.15_S0850_I141_7,300,-0.022439071375074383,0.4668691291959872,0.21796678379621942
D2013.10.15_S0850_I141_8,300,0.0009320682840522062,0.2192053486278344,0.048050984867050416
D2013.10.15_S0850_I141_9,300,0.020594690006505954,0.4043429832816941,0.16349324812914034
D2013.10.18_S0855_I141_1,300,-0.015358128735358143,0.4551646474899386,0.20717485632464008
D2013.10.18_S0855_I141_2,300,-0.014408770850815857,0.1257149072141485,0.015804237895861967
D2013.10.18_S0855_I141_3,300,-0.0007930977422208555,0.1686106191463304,0.02842954088890888
D2013.10.18_S0855_I141_4,300,-0.09197270631735383,0.442800915012787,0.19607265033616145
D2013.10.18_S0856_I141_1,300,0.0324510223572498,0.46341720940411013,0.21475550997189288
D2013.10.18_S0856_I141_2,300,-0.03605086660056379,0.09607517191349431,0.009230438658207486
D2013.10.18_S0856_I141_3,300,0.024158730987317485,0.2553968653400234,0.06522755882551007
D2013.10.18_S0856_I141_4,300,0.0323119025366,1.237165694154998,1.530578954794018
D2013.10.18_S0856_I141_5,300,0.021472505261616943,0.3204951290537964,0.10271712774720962
D2013.10.22_S0857_I141_1,300,-0.09712509060667979,0.3789080152709388,0.143571284036562
D2013.10.22_S0857_I141_2,300,-0.008677121704899253,0.1666955972324699,0.02778742213668983
D2013.10.22_S0857_I141_3,300,-0.026689003588753344,0.154201547030904,0.023778117106724093
D2013.10.22_S0857_I141_4,300,-0.02855005132577196,0.6904960965516387,0.47678485935304993
D2013.10.22_S0857_I141_5,300,-0.025635997914649884,0.5916071282596592,0.34999899420764086
D2013.10.22_S0857_I141_6,300,0.01749599103122521,1.0789394538378123,1.164110345047837
D2013.10.22_S0857_I141_7,300,0.21080884185295426,0.5992938852006365,0.3591531608388738
D2013.10.22_S0857_I141_8,300,0.023569768069295,0.29047143860303876,0.08437365664411892
D2013.10.23_S0858_I141_1,300,-0.14231106931581433,1.69403649168201,2.8697596351502934
D2013.10.23_S0858_I141_10,300,-0.04371429230910499,1.595868703790861,2.5467969197391227
D2013.10.23_S0858_I141_11,300,0.02868129474590988,0.33076163594445235,0.10940325981265042
D2013.10.23_S0858_I141_12,300,0.07454939941313343,0.8579192524185619,0.7360254436704241
D2013.10.23_S0858_I141_2,300,-0.036594256582215,0.09685922081894856,0.009381708657653837
D2013.10.23_S0858_I141_3,300,-0.012760432357168342,0.16907514355058614,0.02858640416665131
D2013.10.23_S0858_I141_4,300,-0.005202186916321775,0.31769297306261224,0.10092882513336168
D2013.10.23_S0858_I141_5,300,-0.02077565720414617,0.17404825639566376,0.030292795554370713
D2013.10.23_S0858_I141_6,300,0.06984175610991304,0.6007250901665557,0.3608706339556165
D2013.10.23_S0858_I141_7,300,0.05717848364935576,0.5286044594791464,0.27942267458124054
D2013.10.23_S0858_I141_8,300,-0.008449890160114725,0.2893069932354491,0.0836985363349362
D2013.10.23_S0858_I141_9,300,0.022362552064075912,0.23167964069837624,0.053675455914128714
D2013.10.29_S0863_I141_1,300,0.03427145721445605,0.4983942783935945,0.24839685673547177
D2013.10.29_S0863_I141_2,300,0.017359612051911753,0.17967753059683492,0.032284015001376544
D2013.10.29_S0863_I141_3,300,-0.0065819161284488255,0.15828505638611703,0.02505415907515625
D2013.10.30_S0864_I141_1,300,-0.0539541891204057,0.5733501257766379,0.3287303667280865
D2013.10.30_S0864_I141_2,300,-0.05148410371816347,0.08922023006453013,0.007960249452767685
D2013.10.30_S0864_I141_3,300,-0.03809429095040078,0.1910963832229871,0.03651782768090675
D2013.10.30_S0864_I141_4,300,0.030570599344647866,2.397278431700329,5.746943879095588
D2013.10.30_S0864_I141_5,300,0.00561061353150406,0.3512452740601276,0.12337324254957416
D2013.10.30_S0864_I141_6,300,0.15000376434532564,1.10379806286953,1.2183701635945272
D2013.10.30_S0865_I141_1,300,0.003903210490195406,0.4914344919875858,0.24150785991509655
D2013.10.30_S0865_I141_10,300,0.03583809929606577,0.6071072798281859,0.3685792492203792
D2013.10.30_S0865_I141_11,300,0.08074360011825474,0.6214692635285198,0.38622404551068085
D2013.10.30_S0865_I141_12,300,0.19317976293107206,1.0197123188911454,1.0398132132983573
D2013.10.30_S0865_I141_2,300,-0.39205677106526504,3.2259387284420935,10.40668067966259
D2013.10.30_S0865_I141_3,300,-0.03335872460418525,1.246996873384668,1.5550012022311372
D2013.10.30_S0865_I141_4,300,-0.08890739903762605,0.5580625839181903,0.3114338475694472
D2013.10.30_S0865_I141_5,300,-0.24260243489550837,2.3487439721872634,5.516598246886004
D2013.10.30_S0865_I141_6,300,0.11553898048365023,0.9187637071441883,0.8441267495653318
D2013.10.30_S0865_I141_7,300,-0.02670313559325283,4.0922909704380634,16.746845386728904
D2013.10.30_S0865_I141_8,300,0.016986453279211867,0.5128808163550799,0.2630467317850531
D2013.10.30_S0865_I141_9,300,0.06667921133735047,4.385695848208219,19.23432807299081
D2013.10.30_S0866_I141_1,300,-0.061092821516539254,1.8510498562580713,3.4263855703530264
D2013.10.30_S0866_I141_2,300,-0.01647259292576317,0.1770516966999846,0.031347303304343335
D2013.10.30_S0866_I141_3,300,-0.012724850416233828,0.18632784631655203,0.03471806631296463
D2013.10.30_S0866_I141_4,300,-0.04202892625418973,0.5310851899882327,0.28205147902483724
D2013.10.30_S0866_I141_5,300,-0.03420777821826609,0.16605487304144081,0.02757422086080903
D2013.10.30_S0866_I141_6,300,0.0004572435294184696,1.452525655768773,2.109830780666504
D2013.10.30_S0866_I141_7,300,0.16857865973714334,2.072315998068716,4.294493595851537
D2013.10.31_S0867_I141_1,300,-0.1979154347198989,1.5196405664495463,2.309307451199098
D2013.10.31_S0867_I141_2,300,-0.03060086777663847,1.4457645423790835,2.0902351120006006
D2013.10.31_S0867_I141_3,300,-0.10023968666815493,0.6395365709234078,0.4090070255484709
D2013.10.31_S0867_I141_4,300,-0.08831876937408016,1.087449289330027,1.1825459568643808
D2013.10.31_S0867_I141_5,300,-0.10574698633532097,2.5886044654089795,6.700873078335309
D2013.10.31_S0867_I141_6,300,-0.049366206034086695,0.5967003965655114,0.3560513632614386
D2013.10.31_S0867_I141_7,300,0.07026029938881989,2.101483239683817,4.41623180667199
D2013.11.02_S0868_I141_1,300,-0.03418150023802393,0.718313870928696,0.5159748171685673
D2013.11.02_S0868_I141_10,300,0.01975139673790948,1.4371407688723141,2.0653735895549064
D2013.11.02_S0868_I141_2,300,-0.050005563243485276,0.12082857117383627,0.014599543611910818
D2013.11.02_S0868_I141_3,300,-0.008617428296428047,0.1797683687066838,0.03231666638746221
D2013.11.02_S0868_I141_4,300,-0.020487363499289004,0.5960850664870087,0.3553174064888215
D2013.11.02_S0868_I141_5,300,0.03650784674994541,0.4723117478460973,0.2230783871534354
D2013.11.02_S0868_I141_6,300,0.38272191918623916,1.6115340311779491,2.597041933644651
D2013.11.02_S0868_I141_7,300,0.07019661959693711,1.125442728571501,1.2666213352944653
D2013.11.02_S0868_I141_8,300,0.06904280031612797,0.47209508502452685,0.22287376930431524
D2013.11.02_S0868_I141_9,300,0.09445552365259756,0.3006977925438334,0.09041916244073425
D2013.11.04_S0869_I141_1,300,-0.0065895824488911596,0.6370404549639587,0.40582054126068745
D2013.11.04_S0869_I141_2,300,-0.018568645124437455,0.13019192324041415,0.01694993687703789
D2013.11.04_S0869_I141_3,300,-0.04159123413222947,0.14423024099846243,0.020802362418474555
D2013.11.04_S0869_I141_4,300,-0.02207317161299887,0.8801625503801747,0.7746861150917336
D2013.11.04_S0869_I141_5,300,0.02797383881208963,0.2847723063234965,0.0810952664488033
D2013.11.04_S0869_I141_6,300,0.16049925365814427,1.1654176339263151,1.3581982614664105
D2013.11.05_S0870_I141_1,300,-0.03076858158039426,0.24596269755172362,0.06049764858692067
D2013.11.05_S0870_I141_10,300,-0.04563207057327564,0.6197446784046494,0.38408346641088237
D2013.11.05_S0870_I141_2,300,-0.012987033120346578,0.15485197985476049,0.023979135664939148
D2013.11.05_S0870_I141_3,300,-0.03271948480897288,0.10695853995787957,0.01144012926992132
D2013.11.05_S0870_I141_4,300,-0.06681794832121088,0.4120045833683954,0.16974777671656507
D2013.11.05_S0870_I141_5,300,0.03151336016194744,0.36004575567187214,0.12963294617732946
D2013.11.05_S0870_I141_6,300,0.11194744236374395,0.5846057371252056,0.34176386787970503
D2013.11.05_S0870_I141_7,300,0.01317003297739101,0.47378786069513396,0.22447493694207168
D2013.11.05_S0870_I141_8,300,0.05889885185804296,0.33003795979571404,0.10892505490611736
D2013.11.05_S0870_I141_9,300,0.03124132809377839,0.5929746315234724,0.3516189136303978
D2013.11.07_S0873_I141_1,300,0.0032902755049408258,0.22084616716954872,0.048773029553480264
D2013.11.07_S0873_I141_2,300,-0.026878792138515368,1.2820045113958574,1.643535567239331
D2013.11.07_S0873_I141_3,300,-0.00902665918889639,0.15487304118344886,0.02398565888541024
D2013.11.07_S0873_I141_4,300,0.07921197999421208,0.4183250118810593,0.17499581556528843
D2013.11.07_S0873_I141_5,300,-0.010793010723063974,0.24135940060060385,0.05825436025828277
D2013.11.07_S0873_I141_6,300,0.0956589800678096,0.7881821833899526,0.621231154213353
D2013.11.07_S0873_I141_7,300,0.02392301113157981,0.5725241846830001,0.327783942046934
D2013.11.11_S0875_I141_1,300,-0.06568739938064715,0.41908289371771096,0.17563047180681024
D2013.11.11_S0875_I141_2,300,-0.06687599982544026,0.1252077099217466,0.015676970623848242
D2013.11.11_S0875_I141_3,300,-0.0029641493159334974,0.11809674762258103,0.013946841799031598
D2013.11.11_S0875_I141_4,300,0.04408739330038251,0.42819429548453464,0.18335035468549696
D2013.11.11_S0875_I141_5,300,-0.015246363864459973,0.1916076177859336,0.03671347919360042
D2013.11.11_S0876_I141_1,300,-0.03499321531544764,0.20056542161272403,0.04022648834668975
D2013.11.11_S0876_I141_2,300,-0.06521574773761053,0.4417697565860975,0.19516051783413985
D2013.11.11_S0876_I141_3,300,-0.006398200189666996,0.974708447490071,0.9500565576085046
D2013.11.11_S0876_I141_4,300,0.14077526071333363,2.193570535335339,4.811751693491366
D2013.11.11_S0876_I141_5,300,0.03984504076535298,0.4226263093488353,0.17861299735381747
D2013.11.12_S0877_I141_1,300,0.05721605395810299,0.4433724285552536,0.19657911040298345
D2013.11.12_S0877_I141_10,300,-0.027004514774942763,2.1164060747049387,4.479174673047967
D2013.11.12_S0877_I141_2,300,-0.03222986324583743,0.14844594106368544,0.022036197418283172
D2013.11.12_S0877_I141_3,300,0.8553975459953851,4.133079818630555,17.08234878717118
D2013.11.12_S0877_I141_4,300,0.012242173825577109,1.128638954189233,1.2738258889133653
D2013.11.12_S0877_I141_5,300,-0.07258627011705515,1.4700269658468086,2.1609792803167744
D2013.11.12_S0877_I141_6,300,0.08372420618079462,7.76519022138174,60.29817917424259
D2013.11.12_S0877_I141_7,300,0.013044499994413457,2.768273235518259,7.66333670648673
D2013.11.12_S0877_I141_8,300,-0.04592006341849453,0.5524680111627718,0.30522090335814855
D2013.11.12_S0877_I141_9,300,0.045420882253285735,0.8764073670141864,0.7680898729567388
D2013.11.13_S0878_I141_1,300,-0.012300523914121593,0.3358221744631255,0.11277653286114192
D2013.11.13_S0878_I141_2,300,-0.071655108487668,1.929776532402775,3.724037465012478
D2013.11.13_S0878_I141_3,300,-0.0480149207685975,0.1137262902286729,0.01293366908917634
D2013.11.13_S0878_I141_4,300,-0.05401876362632701,0.5439708438070909,0.2959042789121985
D2013.11.18_S0880_I141_1,300,-0.028538836035605274,0.2725053317228184,0.0742591558173633
D2013.11.18_S0880_I141_2,300,-0.012850680388536059,0.13437294800385569,0.018056089155246903
D2013.11.18_S0880_I141_3,300,-0.018691469711873628,0.19273015006399727,0.037144910743690904
D2013.11.18_S0880_I141_4,300,0.04591215422842872,0.4355146643169035,0.18967302283506512
D2013.11.18_S0880_I141_5,300,0.042741242685487214,0.2817162530827095,0.0793640472509612
D2013.11.18_S0880_I141_6,300,0.1440159417356647,1.3496922936785454,1.8216692876152525
D2013.11.18_S0880_I141_7,300,0.05813182988236711,1.0947075659145669,1.1983846548705959
D2013.11.19_S0881_I141_1,300,-0.014969421461606777,0.1661320668992909,0.027599863652230466
D2013.11.19_S0881_I141_2,300,-0.031184807067033044,0.11677335076408348,0.013636015448671674
D2013.11.19_S0881_I141_3,300,-0.0039713400786507,0.13164808507106043,0.017331218302877163
D2013.11.19_S0881_I141_4,300,0.017371567448680576,0.4917059468262752,0.2417747381443238
D2013.11.19_S0881_I141_5,300,0.04782441340179267,0.2794120558451177,0.07807109695159516
D2013.11.19_S0881_I141_6,300,0.1335016222074129,0.38292951190382335,0.14663501108690039
D2013.11.20_S0883_I141_1,300,-0.1622024416221988,3.2774735407838573,10.741832810538275
D2013.11.20_S0883_I141_2,300,-0.02506165644965377,0.13210057448529064,0.01745056177934382
D2013.11.20_S0883_I141_3,300,0.009022264212966324,0.16149329575620738,0.02608008457420187
D2013.11.20_S0883_I141_4,300,0.026740126886137597,1.0368905832222395,1.075142081574956
D2013.11.20_S0883_I141_5,300,0.006529738751054666,0.29951990322968164,0.08971217243071784
D2013.11.20_S0883_I141_6,300,0.020255796945718305,1.1408692572322032,1.3015826620975592
D2013.11.20_S0883_I141_7,300,0.10938594821279529,1.1879552236603592,1.4112376134219342
