id,n,mean,std,var
D2013.10.03_S0841_I141_10,300,-1.4802973661668754e-17,0.7462123170511438,0.5568328221188368
D2013.10.03_S0841_I141_2,300,0.0,2.096943324272127,4.397171305209438
D2013.10.03_S0841_I141_3,300,-2.3684757858670008e-17,1.2005132003646113,1.4412319442496813
D2013.10.03_S0841_I141_4,300,0.0,1.666277505576299,2.776480725589573
D2013.10.03_S0841_I141_5,300,-8.881784197001253e-18,0.26045842705890593,0.06783859222599943
D2013.10.03_S0841_I141_6,300,0.0,0.6804217920828868,0.46297381514128727
D2013.10.03_S0841_I141_7,300,0.0,0.28342368288630054,0.08032898402083426
D2013.10.03_S0841_I141_8,300,-2.3684757858670008e-17,0.884400090480309,0.7821635200415786
D2013.10.03_S0841_I141_9,300,-2.3684757858670008e-17,0.6774381371523805,0.45892242966848756
D2013.10.07_S0844_I141_1,300,-5.921189464667502e-18,0.5394418416862022,0.29099750056180174
D2013.10.07_S0844_I141_10,300,1.1842378929335004e-17,0.7023447791214648,0.4932881887591791
D2013.10.07_S0844_I141_11,300,-2.960594732333751e-18,0.5591260728745682,0.31262196536813697
D2013.10.07_S0844_I141_12,300,-2.3684757858670008e-17,0.5500113943778682,0.30251253394548683
D2013.10.07_S0844_I141_2,300,-2.220446049250313e-18,0.1434295851906889,0.020572045907973086
D2013.10.07_S0844_I141_3,300,-3.3306690738754695e-18,0.15583759552924992,0.024285356180338093
D2013.10.07_S0844_I141_4,300,-8.881784197001253e-18,0.5949526075425134,0.3539686052216361
D2013.10.07_S0844_I141_5,300,5.181040781584064e-18,0.2648669286098307,0.07015448987120515
D2013.10.07_S0844_I141_6,300,2.3684757858670008e-17,2.5954559458622306,6.736391566911607
D2013.10.07_S0844_I141_7,300,5.921189464667502e-18,1.3486392671843168,1.8188278729914513
D2013.10.07_S0844_I141_8,300,-1.1102230246251566e-17,0.2892445434464938,0.08366240591357066
D2013.10.07_S0844_I141_9,300,2.960594732333751e-18,0.3184361215128943,0.1014015634841748
D2013.10.08_S0845_I141_1,300,1.4802973661668755e-18,0.45887515934049444,0.21056641185976419
D2013.10.08_S0845_I141_2,300,2.960594732333751e-18,0.45153605027856797,0.20388480470116946
D2013.10.08_S0845_I141_3,300,-1.8503717077085942e-18,0.19989245024281538,0.03995699166407642
D2013.10.08_S0845_I141_4,300,-2.960594732333751e-18,0.3716754778043275,0.13814266080107515
D2013.10.09_S0847_I141_1,300,5.921189464667502e-18,0.23956612267390837,0.05739192713301011
D2013.10.09_S0847_I141_2,300,-2.960594732333751e-18,0.17861861249044678,0.03190460872801239
D2013.10.09_S0847_I141_3,300,-1.8503717077085942e-18,0.1633026838724128,0.026667766559933193
D2013.10.09_S0847_I141_4,300,-1.4802973661668755e-18,0.36475106679005787,0.13304334072448526
D2013.10.09_S0847_I141_5,300,-2.220446049250313e-18,0.2535538661816137,0.06428956305564365
D2013.10.09_S0847_I141_6,300,-5.921189464667502e-18,0.7911520697565875,0.6259215974801322
D2013.10.09_S0847_I141_7,300,5.921189464667502e-18,0.5014584632315373,0.25146059034653506
D2013.10.15_S0850_I141_1,300,1.1842378929335004e-17,0.5622114603844779,0.3160817261876474
D2013.10.15_S0850_I141_2,300,3.7007434154171884e-18,0.1501321652802323,0.022539667051730987
D2013.10.15_S0850_I141_3,300,-2.3684757858670008e-17,2.8780418330622637,8.283124792856395
D2013.10.15_S0850_I141_4,300,2.960594732333751e-18,0.8238047799238205,0.6786543154253344
D2013.10.15_S0850_I141_5,300,7.401486830834377e-19,0.2520015426063574,0.06350477747598375
D2013.10.15_S0850_I141_6,300,-1.1842378929335004e-17,0.7349013274868452,0.5400799611419274
D2013.10.15_S0850_I141_7,300,5.921189464667502e-18,0.46686912919598716,0.21796678379621937
D2013.10.15_S0850_I141_8,300,-5.921189464667502e-18,0.2192053486278344,0.048050984867050416
D2013.10.15_S0850_I141_9,300,-2.960594732333751e-18,0.40434298328169405,0.16349324812914032
D2013.10.18_S0855_I141_1,300,8.881784197001253e-18,0.4551646474899386,0.20717485632464008
D2013.10.18_S0855_I141_2,300,-5.181040781584064e-18,0.1257149072141485,0.015804237895861967
D2013.10.18_S0855_I141_3,300,4.440892098500626e-18,0.1686106191463304,0.02842954088890888
D2013.10.18_S0855_I141_4,300,5.921189464667502e-18,0.442800915012787,0.19607265033616145
D2013.10.18_S0856_I141_1,300,-5.921189464667502e-18,0.4634172094041101,0.21475550997189283
D2013.10.18_S0856_I141_2,300,0.0,0.09607517191349431,0.009230438658207486
D2013.10.18_S0856_I141_3,300,-1.1842378929335004e-17,0.2553968653400234,0.06522755882551007
D2013.10.18_S0856_I141_4,300,1.1842378929335004e-17,1.237165694154998,1.530578954794018
D2013.10.18_S0856_I141_5,300,2.960594732333751e-18,0.3204951290537964,0.10271712774720962
D2013.10.22_S0857_I141_1,300,8.881784197001253e-18,0.37890801527093887,0.14357128403656202
D2013.10.22_S0857_I141_2,300,4.440892098500626e-18,0.1666955972324699,0.02778742213668983
D2013.10.22_S0857_I141_3,300,-1.4802973661668755e-18,0.154201547030904,0.023778117106724093
D2013.10.22_S0857_I141_4,300,2.960594732333751e-18,0.6904960965516387,0.47678485935304993
D2013.10.22_S0857_I141_5,300,1.3322676295501878e-17,0.5916071282596592,0.34999899420764086
D2013.10.22_S0857_I141_6,300,0.0,1.0789394538378123,1.164110345047837
D2013.10.22_S0857_I141_7,300,0.0,0.5992938852006365,0.3591531608388738
D2013.10.22_S0857_I141_8,300,-2.960594732333751e-18,0.29047143860303876,0.0843736566441189
D2013.10.23_S0858_I141_1,300,0.0,1.69403649168201,2.8697596351502934
D2013.10.23_S0858_I141_10,300,0.0,1.595868703790861,2.5467969197391227
D2013.10.23_S0858_I141_11,300,-1.1842378929335004e-17,0.33076163594445235,0.10940325981265042
D2013.10.23_S0858_I141_12,300,-5.921189464667502e-18,0.8579192524185617,0.7360254436704239
D2013.10.23_S0858_I141_2,300,4.440892098500626e-18,0.09685922081894856,0.009381708657653837
D2013.10.23_S0858_I141_3,300,-5.921189464667502e-18,0.16907514355058614,0.02858640416665131
D2013.10.23_S0858_I141_4,300,-8.881784197001253e-18,0.31769297306261224,0.10092882513336168
D2013.10.23_S0858_I141_5,300,8.881784197001253e-18,0.1740482563956638,0.03029279555437072
D2013.10.23_S0858_I141_6,300,-7.401486830834377e-18,0.6007250901665557,0.3608706339556165
D2013.10.23_S0858_I141_7,300,-5.921189464667502e-18,0.5286044594791464,0.27942267458124054
D2013.10.23_S0858_I141_8,300,-8.881784197001253e-18,0.2893069932354491,0.0836985363349362
D2013.10.23_S0858_I141_9,300,5.921189464667502e-18,0.23167964069837627,0.05367545591412873
